CustomerID,Gender,CityTier,MaritalStatus,NumberOfAddress
55238,Male,1,Single,8
55239,Male,1,Married,5
55240,Female,1,Single,6
55241,Female,3,Married,10
55242,Female,1,Single,3
55243,Male,1,Single,2
55244,Male,1,Single,5
55245,Male,3,Married,3
55246,Female,1,Single,3
55247,Male,1,Single,3
55248,Male,3,Married,2
55249,Male,1,Married,6
55250,Male,1,Married,3
55251,Female,1,Married,5
55252,Male,1,Single,3
55253,Male,1,Married,6
55254,Male,1,Married,4
55255,Male,3,Married,2
55256,Male,1,Married,3
55257,Male,2,Single,3
55258,Male,1,Married,2
55259,Male,1,Married,5
55260,Male,1,Married,3
55261,Female,3,Married,2
55262,Female,1,Married,5
55263,Male,3,Single,5
55264,Female,3,Married,10
55265,Male,1,Married,8
55266,Male,3,Married,4
55267,Male,3,Married,3
55268,Male,2,Married,5
55269,Male,1,Single,3
55270,Male,3,Married,5
55271,Female,1,Married,3
55272,Female,1,Married,2
55273,Male,1,Married,6
55274,Male,1,Married,6
55275,Female,1,Married,10
55276,Male,1,Single,3
55277,Male,3,Married,3
55278,Male,1,Married,11
55279,Female,1,Married,3
55280,Male,3,Married,2
55281,Female,3,Single,4
55282,Female,3,Single,8
55283,Male,1,Single,3
55284,Female,1,Single,5
55285,Male,3,Married,4
55286,Male,1,Married,3
55287,Male,3,Married,6
55288,Male,1,Married,4
55289,Male,1,Married,5
55290,Male,1,Single,10
55291,Male,1,Married,3
55292,Male,1,Married,3
55293,Female,3,Married,3
55294,Male,1,Married,7
55295,Male,1,Married,3
55296,Male,3,Single,3
55297,Male,1,Married,3
55298,Female,1,Married,3
55299,Male,1,Married,4
55300,Female,1,Married,5
55301,Female,1,Married,2
55302,Male,1,Married,3
55303,Female,1,Single,3
55304,Male,3,Married,3
55305,Male,3,Single,9
55306,Female,1,Married,11
55307,Male,1,Married,3
55308,Female,1,Married,3
55309,Male,1,Married,4
55310,Male,1,Married,3
55311,Male,1,Married,3
55312,Female,1,Married,2
55313,Male,1,Single,3
55314,Female,3,Single,3
55315,Female,2,Married,5
55316,Male,1,Married,2
55317,Female,1,Married,3
55318,Female,1,Married,3
55319,Male,1,Married,5
55320,Female,1,Single,2
55321,Female,1,Married,3
55322,Female,1,Married,5
55323,Male,3,Married,11
55324,Female,1,Married,3
55325,Female,1,Single,8
55326,Male,2,Married,6
55327,Male,1,Married,4
55328,Male,3,Married,8
55329,Female,1,Single,3
55330,Female,1,Married,9
55331,Male,1,Single,4
55332,Male,1,Single,5
55333,Male,3,Single,11
55334,Female,1,Married,6
55335,Male,1,Married,3
55336,Male,1,Married,6
55337,Female,1,Married,5
55338,Female,1,Married,7
55339,Female,3,Single,3
55340,Female,1,Married,3
55341,Male,1,Single,4
55342,Female,1,Married,4
55343,Female,1,Married,2
55344,Male,1,Married,8
55345,Female,1,Married,5
55346,Male,1,Married,3
55347,Male,3,Single,5
55348,Male,1,Married,9
55349,Male,3,Married,3
55350,Male,3,Married,3
55351,Male,1,Married,2
55352,Female,3,Married,3
55353,Female,1,Married,6
55354,Female,1,Single,3
55355,Female,3,Married,8
55356,Male,1,Single,6
55357,Male,3,Single,5
55358,Male,3,Single,3
55359,Female,3,Married,3
55360,Male,1,Married,8
55361,Female,2,Married,6
55362,Male,1,Single,3
55363,Female,1,Married,9
55364,Male,1,Married,5
55365,Female,3,Married,4
55366,Male,1,Single,3
55367,Male,1,Single,3
55368,Male,1,Married,7
55369,Male,1,Married,3
55370,Male,1,Married,5
55371,Male,1,Married,3
55372,Male,3,Married,3
55373,Female,1,Married,3
55374,Male,3,Married,3
55375,Female,1,Married,3
55376,Male,1,Single,2
55377,Male,3,Married,3
55378,Male,1,Married,3
55379,Male,3,Single,3
55380,Female,1,Married,11
55381,Female,3,Single,5
55382,Male,1,Married,5
55383,Male,2,Married,3
55384,Male,3,Married,9
55385,Male,1,Married,3
55386,Female,1,Single,3
55387,Male,1,Married,8
55388,Male,1,Married,3
55389,Male,2,Married,8
55390,Female,1,Married,4
55391,Male,1,Married,3
55392,Male,1,Single,8
55393,Male,1,Married,4
55394,Male,1,Married,3
55395,Male,3,Married,9
55396,Male,3,Married,6
55397,Male,3,Married,7
55398,Male,3,Single,8
55399,Female,1,Single,3
55400,Female,1,Single,4
55401,Male,1,Married,3
55402,Male,3,Married,5
55403,Male,3,Single,3
55404,Female,2,Married,6
55405,Female,1,Single,2
55406,Male,2,Married,2
55407,Female,2,Married,8
55408,Male,3,Married,3
55409,Female,1,Single,3
55410,Female,3,Single,3
55411,Male,1,Single,10
55412,Male,3,Married,4
55413,Male,1,Married,2
55414,Female,3,Single,10
55415,Female,3,Single,5
55416,Female,3,Single,4
55417,Female,1,Married,6
55418,Male,3,Married,4
55419,Female,1,Married,3
55420,Male,1,Married,5
55421,Male,1,Single,4
55422,Male,1,Married,5
55423,Male,1,Married,11
55424,Male,1,Married,10
55425,Male,1,Married,10
55426,Male,1,Married,7
55427,Male,1,Married,3
55428,Male,3,Married,3
55429,Female,1,Married,6
55430,Male,2,Single,2
55431,Female,3,Single,7
55432,Male,3,Single,3
55433,Female,1,Married,3
55434,Female,1,Married,3
55435,Female,3,Married,3
55436,Female,1,Married,4
55437,Male,3,Married,3
55438,Male,1,Married,9
55439,Male,1,Married,9
55440,Male,1,Married,3
55441,Male,2,Married,4
55442,Male,3,Single,3
55443,Male,1,Married,8
55444,Male,1,Married,3
55445,Male,1,Single,9
55446,Male,3,Single,10
55447,Female,1,Married,6
55448,Male,1,Married,7
55449,Male,1,Married,4
55450,Male,2,Married,7
55451,Male,1,Married,6
55452,Male,1,Single,3
55453,Male,3,Married,4
55454,Male,1,Single,6
55455,Male,1,Single,5
55456,Female,3,Married,2
55457,Female,1,Single,11
55458,Female,2,Married,2
55459,Female,1,Married,6
55460,Female,1,Married,6
55461,Male,3,Married,3
55462,Male,3,Married,6
55463,Male,1,Married,2
55464,Female,1,Married,10
55465,Female,1,Married,4
55466,Female,1,Married,6
55467,Female,3,Married,4
55468,Female,1,Married,3
55469,Female,3,Married,4
55470,Male,3,Single,3
55471,Male,1,Married,4
55472,Female,1,Single,3
55473,Male,2,Married,2
55474,Male,2,Married,6
55475,Female,3,Married,6
55476,Female,1,Married,6
55477,Male,3,Married,3
55478,Female,1,Single,2
55479,Male,1,Married,3
55480,Male,3,Single,10
55481,Male,1,Married,5
55482,Female,1,Single,6
55483,Male,1,Married,5
55484,Male,2,Married,3
55485,Male,1,Married,10
55486,Male,1,Single,6
55487,Male,3,Single,9
55488,Female,3,Married,4
55489,Female,3,Married,3
55490,Male,2,Married,3
55491,Female,1,Married,9
55492,Male,1,Married,6
55493,Male,1,Single,3
55494,Female,3,Married,7
55495,Female,1,Married,2
55496,Male,1,Married,10
55497,Male,1,Married,10
55498,Female,3,Married,3
55499,Male,3,Single,3
55500,Male,1,Single,3
55501,Female,3,Married,3
55502,Male,1,Married,3
55503,Male,3,Married,4
55504,Male,1,Single,5
55505,Male,1,Married,7
55506,Female,1,Married,2
55507,Female,1,Married,2
55508,Male,2,Single,3
55509,Male,1,Married,4
55510,Female,1,Married,3
55511,Female,3,Single,2
55512,Female,1,Married,5
55513,Male,1,Married,4
55514,Male,1,Married,3
55515,Male,1,Single,3
55516,Male,3,Married,4
55517,Female,3,Married,7
55518,Male,1,Married,11
55519,Female,3,Married,4
55520,Female,3,Married,5
55521,Female,1,Married,10
55522,Male,1,Married,2
55523,Male,1,Single,6
55524,Male,3,Single,3
55525,Male,3,Married,3
55526,Male,3,Single,3
55527,Female,3,Married,8
55528,Male,1,Married,3
55529,Male,1,Married,3
55530,Female,3,Single,5
55531,Male,1,Married,10
55532,Female,3,Married,6
55533,Male,1,Married,3
55534,Female,1,Married,3
55535,Female,3,Married,6
55536,Female,1,Single,5
55537,Male,1,Married,4
55538,Male,1,Married,5
55539,Male,3,Married,5
55540,Female,2,Married,3
55541,Male,3,Married,2
55542,Male,1,Single,3
55543,Male,1,Married,3
55544,Male,1,Married,3
55545,Male,3,Single,3
55546,Male,3,Married,3
55547,Male,1,Single,2
55548,Male,1,Married,2
55549,Female,1,Married,7
55550,Male,1,Married,3
55551,Male,1,Married,7
55552,Male,3,Single,6
55553,Female,3,Married,3
55554,Male,3,Single,3
55555,Male,1,Single,10
55556,Male,3,Married,3
55557,Male,3,Single,8
55558,Female,1,Married,5
55559,Male,1,Married,3
55560,Male,1,Married,3
55561,Male,2,Married,2
55562,Male,2,Married,6
55563,Female,1,Married,3
55564,Male,3,Single,2
55565,Male,1,Single,3
55566,Female,1,Married,6
55567,Female,1,Single,8
55568,Male,1,Single,3
55569,Male,1,Single,3
55570,Female,1,Married,3
55571,Female,3,Married,5
55572,Female,2,Married,6
55573,Male,1,Married,3
55574,Male,1,Married,8
55575,Male,1,Single,4
55576,Male,1,Married,3
55577,Male,3,Married,2
55578,Male,3,Married,2
55579,Male,1,Married,4
55580,Male,1,Married,8
55581,Male,1,Married,5
55582,Female,1,Married,2
55583,Male,1,Married,9
55584,Male,1,Single,2
55585,Male,1,Single,3
55586,Female,1,Married,2
55587,Female,1,Single,3
55588,Male,1,Married,10
55589,Male,3,Married,2
55590,Male,1,Single,9
55591,Female,1,Married,5
55592,Female,3,Married,3
55593,Female,1,Married,3
55594,Female,3,Married,2
55595,Male,3,Married,4
55596,Male,1,Single,8
55597,Male,3,Single,3
55598,Male,1,Single,4
55599,Male,3,Married,3
55600,Female,3,Married,2
55601,Female,1,Married,9
55602,Male,1,Married,3
55603,Male,1,Married,11
55604,Male,1,Married,7
55605,Male,1,Married,10
55606,Female,1,Married,2
55607,Female,3,Married,3
55608,Male,3,Married,3
55609,Male,3,Married,4
55610,Male,1,Single,3
55611,Female,2,Single,3
55612,Female,3,Married,3
55613,Male,3,Married,9
55614,Female,3,Married,6
55615,Female,3,Single,10
55616,Male,1,Single,4
55617,Male,1,Married,3
55618,Female,1,Married,4
55619,Female,1,Married,3
55620,Male,1,Married,6
55621,Female,1,Single,3
55622,Male,3,Married,6
55623,Female,3,Married,2
55624,Male,1,Single,2
55625,Female,3,Single,2
55626,Male,1,Married,6
55627,Male,1,Married,6
55628,Male,1,Married,3
55629,Male,3,Married,4
55630,Male,1,Married,4
