CustomerID,OrderCount,OrderAmountHikeFromlastYear,CouponUsed,DaySinceLastOrder,CashbackAmount
53020,2.0,,1.0,2.0,308.0
53021,2.0,12.0,1.0,1.0,177.57
53022,2.0,14.0,1.0,5.0,188.49
53023,2.0,13.0,2.0,4.0,173.69
53024,2.0,17.0,2.0,,224.85
53025,10.0,15.0,8.0,9.0,161.97
53026,2.0,23.0,2.0,3.0,199.57
53027,2.0,12.0,2.0,8.0,146.19
53028,3.0,18.0,3.0,3.0,164.83
53029,2.0,14.0,1.0,3.0,186.18
53030,2.0,19.0,1.0,8.0,187.14
53031,2.0,17.0,1.0,5.0,188.47
53032,,15.0,2.0,10.0,240.10000000000002
53033,5.0,15.0,3.0,11.0,196.43
53034,2.0,15.0,1.0,8.0,207.68
53035,2.0,14.0,1.0,14.0,205.95
53036,2.0,13.0,2.0,3.0,154.04
53037,2.0,16.0,2.0,3.0,185.32
53038,2.0,20.0,1.0,1.0,154.76
53039,2.0,15.0,,1.0,284.92
53040,2.0,15.0,2.0,3.0,171.49
53041,2.0,12.0,2.0,1.0,151.96
53042,2.0,14.0,1.0,8.0,148.7
53043,,22.0,1.0,1.0,250.04000000000002
53044,7.0,14.0,3.0,8.0,184.74
53045,3.0,13.0,2.0,3.0,172.36
53046,8.0,18.0,3.0,8.0,177.96
53047,2.0,24.0,1.0,1.0,192.81
53048,2.0,12.0,2.0,3.0,146.74
53049,2.0,16.0,2.0,1.0,191.53
53050,2.0,12.0,1.0,,221.99
53051,2.0,12.0,2.0,3.0,192.55
53052,2.0,14.0,1.0,8.0,147.13
53053,3.0,25.0,1.0,3.0,151.1
53054,2.0,14.0,2.0,1.0,153.51
53055,2.0,21.0,2.0,4.0,159.52
53056,2.0,15.0,1.0,1.0,177.58
53057,8.0,19.0,8.0,,218.55
53058,2.0,16.0,1.0,,229.96
53059,2.0,13.0,2.0,1.0,188.8
53060,3.0,17.0,2.0,3.0,151.57
53061,2.0,16.0,1.0,1.0,152.16
53062,2.0,17.0,2.0,3.0,147.01
53063,2.0,20.0,2.0,1.0,190.4
53064,2.0,12.0,1.0,5.0,163.16
53065,2.0,17.0,2.0,8.0,177.53
53066,2.0,25.0,2.0,1.0,170.0
53067,2.0,12.0,1.0,8.0,174.36
53068,3.0,14.0,2.0,3.0,150.43
53069,2.0,14.0,2.0,5.0,178.04
53070,2.0,14.0,,3.0,291.59
53071,2.0,13.0,1.0,4.0,167.6
53072,2.0,19.0,2.0,1.0,149.76
53073,2.0,23.0,1.0,5.0,156.02
53074,2.0,14.0,2.0,3.0,147.44
53075,10.0,14.0,10.0,1.0,200.96
53076,2.0,24.0,2.0,1.0,147.85
53077,13.0,13.0,4.0,18.0,155.34
53078,2.0,13.0,1.0,4.0,182.15
53079,2.0,17.0,2.0,3.0,150.76
53080,2.0,13.0,1.0,2.0,166.97
53081,4.0,12.0,,10.0,268.36
53082,2.0,23.0,2.0,1.0,159.48
53083,2.0,,2.0,3.0,319.06
53084,2.0,16.0,2.0,3.0,190.38
53085,4.0,13.0,4.0,13.0,168.06
53086,2.0,21.0,1.0,3.0,147.58
53087,2.0,15.0,1.0,3.0,170.22
53088,2.0,12.0,1.0,4.0,169.87
53089,11.0,16.0,4.0,8.0,169.49
53090,4.0,13.0,1.0,3.0,147.18
53091,2.0,,1.0,7.0,316.97
53092,,12.0,3.0,8.0,257.12
53093,5.0,12.0,4.0,5.0,190.77
53094,2.0,17.0,2.0,8.0,208.92
53095,2.0,13.0,1.0,9.0,170.58
53096,2.0,14.0,2.0,3.0,165.31
53097,2.0,15.0,1.0,5.0,204.69
53098,2.0,22.0,2.0,3.0,151.54
53099,2.0,14.0,,5.0,290.55
53100,2.0,12.0,2.0,3.0,170.56
53101,2.0,21.0,1.0,3.0,185.91
53102,12.0,,1.0,11.0,320.66
53103,2.0,15.0,1.0,9.0,173.1
53104,2.0,12.0,1.0,5.0,170.23
53105,2.0,17.0,2.0,5.0,157.02
53106,2.0,17.0,2.0,1.0,148.51
53107,2.0,24.0,2.0,1.0,142.02
53108,2.0,,1.0,13.0,305.41
53109,2.0,23.0,2.0,3.0,153.86
53110,2.0,16.0,1.0,5.0,145.97
53111,,19.0,2.0,8.0,244.35000000000002
53112,2.0,17.0,1.0,2.0,150.46
53113,2.0,13.0,2.0,1.0,150.64
53114,8.0,12.0,3.0,9.0,209.12
53115,2.0,13.0,,1.0,266.18
53116,16.0,,12.0,8.0,295.46
53117,7.0,15.0,6.0,8.0,150.64
53118,14.0,20.0,14.0,,227.66
53119,2.0,14.0,1.0,5.0,175.7
53120,2.0,,1.0,2.0,303.61
53121,5.0,16.0,3.0,4.0,167.3
53122,2.0,12.0,2.0,1.0,162.8
53123,6.0,13.0,6.0,8.0,152.68
53124,2.0,20.0,2.0,,215.71
53125,2.0,26.0,2.0,9.0,231.48000000000002
53126,8.0,13.0,,8.0,261.1
53127,2.0,14.0,1.0,4.0,159.08
53128,2.0,15.0,2.0,3.0,154.83
53129,2.0,13.0,1.0,1.0,201.32
53130,2.0,13.0,2.0,,223.24
53131,2.0,16.0,2.0,,224.5
53132,3.0,18.0,3.0,1.0,145.93
53133,10.0,15.0,2.0,,224.8
53134,2.0,17.0,2.0,3.0,163.94
53135,7.0,15.0,5.0,8.0,165.51
53136,8.0,,1.0,8.0,293.35
53137,2.0,15.0,1.0,11.0,187.3
53138,7.0,12.0,4.0,10.0,172.17
53139,,16.0,5.0,14.0,257.37
53140,2.0,12.0,1.0,8.0,162.55
53141,2.0,14.0,2.0,6.0,190.82
53142,6.0,22.0,5.0,9.0,199.06
53143,4.0,20.0,4.0,8.0,173.05
53144,2.0,12.0,1.0,1.0,152.41
53145,2.0,13.0,1.0,3.0,167.62
53146,2.0,20.0,,6.0,286.84
53147,,22.0,2.0,2.0,240.57
53148,2.0,15.0,2.0,1.0,143.78
53149,,16.0,2.0,2.0,234.32
53150,2.0,18.0,1.0,8.0,193.11
53151,2.0,13.0,2.0,1.0,168.06
53152,2.0,17.0,1.0,4.0,173.59
53153,6.0,13.0,6.0,8.0,178.37
53154,2.0,19.0,2.0,1.0,148.4
53155,2.0,18.0,2.0,3.0,199.91
53156,2.0,12.0,2.0,,230.27
53157,12.0,17.0,,9.0,290.95
53158,8.0,14.0,7.0,,213.34
53159,7.0,13.0,3.0,10.0,180.77
53160,2.0,13.0,2.0,3.0,172.07
53161,3.0,14.0,1.0,2.0,149.0
53162,2.0,20.0,2.0,,223.24
53163,5.0,13.0,4.0,4.0,189.47
53164,2.0,,1.0,10.0,320.02
53165,2.0,12.0,1.0,5.0,152.25
53166,2.0,21.0,2.0,5.0,187.72
53167,2.0,22.0,2.0,1.0,146.27
53168,11.0,,7.0,8.0,307.0
53169,2.0,12.0,2.0,7.0,145.96
53170,2.0,17.0,1.0,3.0,153.86
53171,2.0,19.0,2.0,1.0,145.33
53172,2.0,14.0,1.0,4.0,161.22
53173,2.0,18.0,1.0,3.0,167.33
53174,2.0,15.0,1.0,3.0,161.81
53175,6.0,23.0,4.0,8.0,179.6
53176,2.0,13.0,2.0,4.0,146.87
53177,2.0,12.0,1.0,,221.02
53178,2.0,14.0,2.0,1.0,153.36
53179,3.0,14.0,3.0,3.0,165.89
53180,2.0,15.0,,1.0,291.27
53181,2.0,18.0,2.0,1.0,151.19
53182,5.0,14.0,3.0,8.0,181.79
53183,2.0,12.0,,3.0,279.02
53184,2.0,12.0,2.0,3.0,184.85
53185,2.0,19.0,2.0,7.0,150.79
53186,2.0,12.0,1.0,3.0,155.41
53187,2.0,12.0,2.0,3.0,159.47
53188,2.0,,2.0,2.0,320.13
53189,3.0,21.0,3.0,3.0,152.73
53190,2.0,13.0,2.0,3.0,196.04
53191,2.0,13.0,2.0,6.0,188.22
53192,2.0,21.0,2.0,1.0,145.83
53193,9.0,21.0,7.0,11.0,208.81
53194,9.0,13.0,7.0,9.0,151.91
53195,2.0,15.0,1.0,1.0,167.86
53196,2.0,14.0,1.0,3.0,151.59
53197,8.0,16.0,7.0,,219.34
53198,2.0,15.0,1.0,3.0,180.61
53199,12.0,14.0,12.0,9.0,191.46
53200,5.0,24.0,5.0,8.0,202.25
53201,,16.0,4.0,2.0,232.25
53202,2.0,12.0,2.0,,213.47
53203,2.0,14.0,1.0,2.0,145.45
53204,2.0,12.0,1.0,2.0,135.09
53205,10.0,12.0,10.0,8.0,158.48
53206,2.0,19.0,2.0,1.0,137.81
53207,2.0,17.0,1.0,3.0,153.19
53208,2.0,23.0,1.0,3.0,173.51
53209,2.0,21.0,2.0,6.0,165.28
53210,3.0,19.0,3.0,9.0,152.2
53211,3.0,13.0,3.0,3.0,206.2
53212,2.0,21.0,2.0,5.0,171.47
53213,2.0,18.0,2.0,1.0,171.8
53214,4.0,12.0,4.0,9.0,157.21
53215,8.0,15.0,5.0,,211.21
53216,3.0,15.0,2.0,1.0,170.77
53217,12.0,12.0,3.0,11.0,170.53
53218,2.0,13.0,1.0,9.0,178.96
53219,2.0,15.0,2.0,4.0,192.96
53220,2.0,14.0,2.0,9.0,201.25
53221,2.0,12.0,2.0,8.0,199.12
53222,,16.0,4.0,8.0,236.58999999999997
53223,2.0,13.0,1.0,8.0,174.6
53224,2.0,22.0,1.0,,229.75
53225,2.0,20.0,,4.0,273.14
53226,13.0,,13.0,7.0,316.41
53227,3.0,15.0,2.0,3.0,179.05
53228,2.0,22.0,2.0,,212.93
53229,3.0,,3.0,11.0,316.89
53230,3.0,16.0,2.0,3.0,163.75
53231,4.0,14.0,2.0,8.0,147.16
53232,,15.0,1.0,6.0,242.13
53233,2.0,15.0,1.0,1.0,203.61
53234,2.0,15.0,1.0,5.0,162.08
53235,12.0,13.0,,14.0,262.7
53236,8.0,24.0,5.0,8.0,178.04
53237,2.0,12.0,1.0,1.0,151.42
53238,3.0,13.0,3.0,3.0,152.59
53239,3.0,19.0,1.0,3.0,193.04
53240,5.0,12.0,2.0,4.0,186.42
53241,2.0,15.0,1.0,3.0,150.0
53242,4.0,16.0,4.0,7.0,188.89
53243,,12.0,1.0,2.0,236.02999999999997
53244,3.0,21.0,3.0,4.0,148.42
53245,2.0,20.0,2.0,8.0,193.11
53246,3.0,15.0,1.0,3.0,147.97
53247,3.0,18.0,2.0,3.0,149.5
53248,2.0,12.0,1.0,1.0,175.93
53249,5.0,16.0,3.0,8.0,178.09
53250,2.0,14.0,1.0,2.0,155.57
53251,2.0,15.0,2.0,1.0,176.21
53252,2.0,,2.0,17.0,293.56
53253,8.0,14.0,6.0,9.0,151.86
53254,2.0,24.0,1.0,5.0,186.8
53255,4.0,14.0,1.0,2.0,191.32
53256,2.0,19.0,2.0,3.0,160.05
53257,2.0,13.0,2.0,4.0,188.97
53258,2.0,23.0,1.0,5.0,187.74
53259,2.0,14.0,2.0,5.0,323.59
53260,2.0,16.0,1.0,10.0,200.87
53261,2.0,19.0,2.0,3.0,167.58
53262,3.0,15.0,3.0,1.0,168.64
53263,2.0,13.0,2.0,2.0,168.35
53264,2.0,18.0,2.0,3.0,178.26
53265,2.0,17.0,1.0,4.0,157.8
53266,2.0,12.0,1.0,5.0,179.85
53267,2.0,20.0,1.0,2.0,168.42
53268,5.0,14.0,4.0,4.0,152.82
53269,5.0,13.0,5.0,13.0,184.8
53270,2.0,12.0,2.0,4.0,168.81
53271,2.0,17.0,1.0,3.0,150.72
53272,2.0,22.0,2.0,3.0,163.33
53273,4.0,25.0,1.0,8.0,167.44
53274,2.0,18.0,2.0,3.0,190.0
53275,15.0,,1.0,10.0,309.3
53276,2.0,22.0,2.0,1.0,141.01
53277,2.0,12.0,2.0,1.0,151.94
53278,2.0,21.0,2.0,5.0,156.49
53279,2.0,,1.0,4.0,301.39
53280,2.0,12.0,1.0,1.0,148.19
53281,,12.0,1.0,8.0,241.91000000000003
53282,2.0,16.0,2.0,3.0,178.24
53283,4.0,,4.0,1.0,292.52
53284,2.0,16.0,1.0,6.0,177.28
53285,2.0,25.0,2.0,8.0,152.0
53286,14.0,,6.0,9.0,317.46
53287,3.0,14.0,1.0,3.0,150.06
53288,2.0,14.0,1.0,3.0,185.62
53289,3.0,18.0,1.0,2.0,168.82
53290,2.0,14.0,2.0,5.0,146.43
53291,7.0,13.0,2.0,9.0,186.62
53292,2.0,15.0,2.0,1.0,175.94
53293,2.0,25.0,2.0,1.0,193.77
53294,2.0,15.0,2.0,1.0,147.74
53295,8.0,14.0,3.0,9.0,169.34
53296,2.0,16.0,2.0,3.0,187.88
53297,2.0,17.0,2.0,4.0,150.53
53298,8.0,19.0,1.0,8.0,201.54
53299,8.0,17.0,1.0,4.0,176.6
53300,2.0,,2.0,1.0,296.59
53301,,17.0,1.0,9.0,253.07999999999998
53302,2.0,22.0,1.0,,227.21
53303,8.0,21.0,8.0,6.0,172.79
53304,2.0,20.0,2.0,3.0,162.37
53305,2.0,15.0,1.0,8.0,148.66
53306,2.0,12.0,2.0,1.0,142.06
53307,5.0,15.0,,18.0,288.07
53308,3.0,13.0,2.0,4.0,184.33
53309,2.0,14.0,2.0,2.0,159.24
53310,2.0,23.0,1.0,9.0,165.37
53311,2.0,12.0,2.0,2.0,150.59
53312,5.0,15.0,3.0,12.0,187.01
53313,2.0,12.0,1.0,4.0,169.03
53314,2.0,13.0,1.0,4.0,162.61
53315,,19.0,1.0,5.0,234.33999999999997
53316,,13.0,2.0,3.0,232.61
53317,2.0,13.0,2.0,4.0,176.75
53318,2.0,23.0,,1.0,263.26
53319,2.0,20.0,2.0,1.0,188.34
53320,2.0,14.0,1.0,5.0,174.36
53321,3.0,23.0,3.0,3.0,172.75
53322,2.0,25.0,2.0,3.0,153.18
53323,3.0,15.0,1.0,3.0,150.15
53324,2.0,22.0,2.0,4.0,148.42
53325,2.0,19.0,2.0,4.0,166.94
53326,,21.0,3.0,16.0,231.85000000000002
53327,8.0,20.0,1.0,9.0,145.22
53328,2.0,13.0,1.0,3.0,148.14
53329,2.0,13.0,2.0,4.0,167.56
53330,2.0,17.0,2.0,3.0,160.8
53331,4.0,18.0,1.0,5.0,156.62
53332,6.0,15.0,3.0,4.0,190.24
53333,2.0,20.0,1.0,3.0,153.99
53334,2.0,14.0,1.0,4.0,177.31
53335,2.0,20.0,2.0,3.0,148.56
53336,2.0,20.0,1.0,3.0,153.0
53337,,15.0,1.0,3.0,243.36
53338,,17.0,4.0,9.0,234.02999999999997
53339,2.0,16.0,2.0,1.0,154.73
53340,4.0,19.0,,9.0,267.75
53341,3.0,14.0,2.0,3.0,180.62
53342,8.0,23.0,6.0,8.0,170.37
53343,2.0,14.0,1.0,10.0,201.42
53344,15.0,,14.0,8.0,304.24
53345,2.0,12.0,1.0,5.0,177.04
53346,2.0,12.0,1.0,4.0,147.77
53347,2.0,25.0,2.0,2.0,152.95
53348,2.0,15.0,2.0,4.0,150.32
53349,8.0,14.0,3.0,2.0,150.59
53350,2.0,15.0,2.0,3.0,174.08
53351,2.0,15.0,1.0,1.0,148.8
53352,2.0,22.0,2.0,1.0,172.65
53353,2.0,14.0,1.0,3.0,145.44
53354,2.0,20.0,2.0,1.0,151.93
53355,5.0,18.0,5.0,12.0,190.86
53356,2.0,19.0,2.0,3.0,157.94
53357,2.0,20.0,2.0,3.0,166.71
53358,2.0,14.0,1.0,1.0,152.78
53359,3.0,19.0,3.0,3.0,148.77
53360,3.0,22.0,2.0,3.0,149.04
53361,2.0,20.0,2.0,1.0,148.18
53362,2.0,15.0,2.0,1.0,145.08
53363,2.0,18.0,1.0,4.0,187.44
53364,2.0,12.0,1.0,3.0,152.99
53365,2.0,14.0,2.0,,230.52
53366,6.0,16.0,4.0,3.0,148.29
53367,2.0,26.0,1.0,8.0,165.14
53368,2.0,12.0,1.0,8.0,199.03
53369,2.0,18.0,1.0,1.0,147.59
53370,2.0,14.0,2.0,1.0,194.32
53371,2.0,19.0,1.0,2.0,171.78
53372,6.0,14.0,4.0,12.0,260.82
53373,2.0,21.0,2.0,3.0,148.32
53374,2.0,19.0,1.0,1.0,149.13
53375,2.0,13.0,2.0,,222.05
53376,2.0,13.0,2.0,8.0,167.94
53377,3.0,14.0,2.0,18.0,172.21
53378,4.0,22.0,3.0,10.0,150.19
53379,2.0,14.0,1.0,1.0,146.21
53380,2.0,20.0,2.0,1.0,154.73
53381,9.0,12.0,1.0,6.0,183.55
53382,2.0,15.0,1.0,1.0,161.17
53383,7.0,13.0,7.0,4.0,192.25
53384,4.0,12.0,4.0,,228.25
53385,2.0,15.0,1.0,5.0,194.49
53386,12.0,12.0,2.0,,231.08999999999997
53387,2.0,13.0,2.0,9.0,169.47
53388,2.0,16.0,1.0,3.0,146.57
53389,2.0,17.0,2.0,1.0,171.01
53390,8.0,,8.0,9.0,295.99
53391,2.0,25.0,2.0,1.0,149.79
53392,16.0,14.0,,3.0,273.52
53393,8.0,12.0,5.0,8.0,197.64
53394,2.0,14.0,1.0,4.0,181.66
53395,2.0,14.0,1.0,9.0,203.23
53396,2.0,19.0,2.0,8.0,203.8
53397,,17.0,2.0,1.0,256.94
53398,3.0,20.0,1.0,8.0,175.67
53399,2.0,14.0,2.0,8.0,175.79
53400,2.0,23.0,2.0,3.0,148.21
53401,7.0,,6.0,1.0,299.44
53402,2.0,21.0,2.0,1.0,149.04
53403,2.0,19.0,2.0,3.0,159.52
53404,2.0,15.0,1.0,3.0,147.7
53405,2.0,,1.0,4.0,298.99
53406,2.0,14.0,1.0,3.0,179.88
53407,2.0,,2.0,12.0,319.19
53408,3.0,15.0,3.0,3.0,153.11
53409,2.0,16.0,2.0,9.0,161.33
53410,2.0,18.0,2.0,8.0,166.63
53411,2.0,12.0,1.0,2.0,146.32
53412,2.0,19.0,,6.0,264.73
53413,2.0,18.0,1.0,3.0,151.84
53414,,14.0,1.0,8.0,233.45
53415,4.0,16.0,3.0,3.0,168.77
53416,2.0,25.0,2.0,3.0,162.43
53417,2.0,13.0,2.0,4.0,166.48
53418,2.0,16.0,2.0,1.0,135.51
53419,,12.0,2.0,9.0,232.39
53420,11.0,12.0,3.0,,228.88
53421,,13.0,1.0,8.0,239.16000000000003
53422,2.0,16.0,1.0,1.0,151.0
53423,2.0,18.0,1.0,3.0,149.22
53424,2.0,13.0,2.0,4.0,179.72
53425,2.0,16.0,2.0,2.0,149.51
53426,3.0,14.0,1.0,3.0,167.4
53427,,15.0,2.0,9.0,234.99
53428,3.0,15.0,2.0,2.0,175.03
53429,,17.0,1.0,9.0,252.42000000000002
53430,3.0,19.0,1.0,3.0,167.27
53431,2.0,21.0,2.0,3.0,164.17
53432,2.0,,1.0,1.0,308.03
53433,2.0,19.0,2.0,1.0,148.8
53434,5.0,14.0,,4.0,262.26
53435,2.0,16.0,2.0,1.0,172.77
53436,7.0,15.0,7.0,8.0,188.85
53437,6.0,23.0,2.0,11.0,324.73
53438,2.0,13.0,2.0,1.0,193.61
53439,3.0,19.0,1.0,3.0,174.69
53440,7.0,16.0,6.0,10.0,323.45
53441,,19.0,2.0,12.0,258.2
53442,2.0,13.0,2.0,14.0,188.47
53443,16.0,17.0,16.0,15.0,152.43
53444,,14.0,2.0,9.0,233.8
53445,3.0,20.0,3.0,3.0,148.42
53446,2.0,,2.0,2.0,301.5
53447,8.0,13.0,6.0,8.0,165.25
53448,2.0,12.0,2.0,,222.25
53449,,15.0,1.0,5.0,244.04000000000002
53450,2.0,17.0,1.0,5.0,146.77
53451,7.0,13.0,1.0,13.0,200.25
53452,2.0,15.0,1.0,1.0,173.34
53453,2.0,15.0,2.0,3.0,145.42
53454,2.0,20.0,1.0,1.0,147.2
53455,2.0,23.0,2.0,1.0,135.52
53456,3.0,17.0,3.0,3.0,153.21
53457,8.0,,8.0,8.0,317.37
53458,2.0,16.0,2.0,2.0,166.07
53459,8.0,15.0,6.0,6.0,208.96
53460,2.0,14.0,2.0,4.0,145.07
53461,3.0,,2.0,3.0,321.27
53462,,12.0,7.0,1.0,231.86
53463,2.0,20.0,1.0,4.0,154.42
53464,8.0,12.0,6.0,,213.58
53465,7.0,,4.0,3.0,292.56
53466,,14.0,2.0,1.0,259.0
53467,2.0,15.0,1.0,3.0,148.23
53468,2.0,14.0,2.0,1.0,139.16
53469,2.0,24.0,2.0,8.0,171.15
53470,3.0,13.0,2.0,8.0,149.61
53471,2.0,13.0,1.0,,212.22
53472,2.0,17.0,1.0,4.0,164.55
53473,2.0,16.0,2.0,,224.57
53474,2.0,14.0,2.0,9.0,158.76
53475,2.0,19.0,1.0,,213.23
53476,12.0,21.0,5.0,,228.22
53477,2.0,20.0,2.0,3.0,171.21
53478,,19.0,2.0,3.0,234.76
53479,2.0,14.0,2.0,8.0,161.6
53480,4.0,15.0,3.0,,229.82
53481,2.0,16.0,1.0,3.0,196.19
53482,5.0,23.0,4.0,,220.82
53483,4.0,23.0,4.0,9.0,170.08
53484,3.0,17.0,3.0,3.0,147.07
53485,2.0,18.0,2.0,5.0,202.56
53486,2.0,15.0,1.0,1.0,191.94
53487,6.0,16.0,6.0,7.0,161.91
53488,2.0,21.0,2.0,1.0,148.77
53489,3.0,21.0,1.0,3.0,148.13
53490,14.0,,6.0,8.0,301.65
53491,2.0,16.0,1.0,1.0,150.96
53492,2.0,15.0,1.0,1.0,172.28
53493,2.0,18.0,2.0,3.0,168.02
53494,2.0,18.0,2.0,1.0,154.79
53495,3.0,,1.0,2.0,293.85
53496,5.0,14.0,1.0,13.0,180.93
53497,5.0,20.0,4.0,,229.45
53498,3.0,15.0,3.0,,212.4
53499,2.0,23.0,1.0,8.0,150.14
53500,2.0,18.0,1.0,8.0,201.55
53501,5.0,,2.0,10.0,299.65
53502,2.0,17.0,2.0,1.0,198.51
53503,,12.0,1.0,2.0,233.2
53504,,12.0,8.0,6.0,246.69
53505,5.0,,5.0,10.0,321.26
53506,3.0,12.0,1.0,3.0,145.7
53507,2.0,16.0,2.0,4.0,192.82
53508,2.0,21.0,2.0,10.0,202.79
53509,3.0,13.0,2.0,3.0,152.91
53510,2.0,18.0,1.0,5.0,157.01
53511,2.0,12.0,1.0,3.0,174.68
53512,,18.0,2.0,4.0,256.2
53513,2.0,12.0,2.0,3.0,165.33
53514,2.0,15.0,2.0,2.0,157.91
53515,2.0,20.0,2.0,1.0,167.72
53516,2.0,14.0,1.0,3.0,175.56
53517,6.0,14.0,2.0,1.0,153.44
53518,2.0,15.0,2.0,3.0,152.03
53519,2.0,13.0,1.0,1.0,144.04
53520,2.0,18.0,1.0,4.0,207.24
53521,2.0,12.0,2.0,1.0,172.66
53522,3.0,13.0,3.0,3.0,151.1
53523,2.0,14.0,1.0,4.0,182.31
53524,3.0,14.0,3.0,3.0,150.39
53525,2.0,21.0,2.0,4.0,182.14
53526,2.0,18.0,1.0,5.0,168.23
53527,4.0,14.0,1.0,11.0,198.36
53528,,18.0,1.0,14.0,259.99
53529,14.0,13.0,,15.0,262.58
53530,2.0,14.0,2.0,6.0,176.55
53531,2.0,13.0,2.0,8.0,147.58
53532,2.0,23.0,2.0,3.0,160.97
53533,2.0,12.0,2.0,1.0,150.15
53534,2.0,23.0,2.0,8.0,169.2
53535,2.0,19.0,2.0,5.0,190.78
53536,2.0,14.0,2.0,1.0,169.22
53537,7.0,19.0,7.0,,227.74
53538,5.0,21.0,2.0,10.0,178.43
53539,3.0,14.0,3.0,3.0,148.76
53540,2.0,14.0,2.0,4.0,178.46
53541,2.0,13.0,1.0,1.0,153.27
53542,5.0,14.0,1.0,3.0,324.43
53543,2.0,14.0,1.0,9.0,156.31
53544,2.0,26.0,1.0,1.0,150.52
53545,2.0,20.0,2.0,3.0,169.77
53546,4.0,14.0,4.0,12.0,189.74
53547,2.0,13.0,1.0,3.0,155.33
53548,2.0,12.0,2.0,3.0,154.36
53549,5.0,,5.0,8.0,311.06
53550,2.0,19.0,2.0,4.0,146.68
53551,2.0,12.0,1.0,1.0,153.53
53552,16.0,,13.0,10.0,295.48
53553,2.0,14.0,2.0,1.0,147.9
53554,2.0,14.0,1.0,5.0,161.0
53555,2.0,18.0,2.0,1.0,146.07
53556,2.0,20.0,2.0,4.0,166.15
53557,2.0,13.0,2.0,1.0,168.27
53558,3.0,,3.0,3.0,303.56
53559,4.0,13.0,2.0,4.0,156.96
53560,2.0,,2.0,4.0,315.81
53561,2.0,16.0,2.0,,214.66
53562,2.0,14.0,1.0,1.0,147.1
53563,2.0,13.0,1.0,2.0,170.39
53564,2.0,15.0,1.0,8.0,152.41
53565,9.0,14.0,9.0,10.0,159.91
53566,2.0,26.0,2.0,18.0,170.41
53567,3.0,18.0,1.0,3.0,151.78
53568,2.0,12.0,2.0,5.0,198.79
53569,2.0,17.0,1.0,4.0,187.72
53570,2.0,19.0,1.0,10.0,177.2
53571,3.0,21.0,1.0,3.0,152.43
53572,2.0,15.0,2.0,8.0,174.98
53573,8.0,22.0,6.0,,227.52
53574,5.0,14.0,2.0,11.0,152.81
53575,2.0,13.0,2.0,4.0,193.52
53576,2.0,15.0,1.0,2.0,174.5
53577,6.0,22.0,2.0,8.0,160.79
53578,,18.0,1.0,1.0,256.91
53579,5.0,12.0,3.0,,228.77
53580,7.0,15.0,3.0,9.0,147.35
53581,2.0,18.0,2.0,,230.02
53582,8.0,14.0,7.0,8.0,145.11
53583,2.0,26.0,2.0,1.0,143.59
53584,2.0,16.0,1.0,3.0,162.6
53585,2.0,,2.0,10.0,302.79
53586,2.0,13.0,1.0,2.0,193.33
53587,2.0,20.0,1.0,9.0,193.12
53588,2.0,18.0,1.0,6.0,176.71
53589,2.0,,2.0,8.0,322.4
53590,2.0,,1.0,1.0,312.11
53591,2.0,13.0,2.0,8.0,161.92
53592,2.0,12.0,1.0,1.0,150.59
53593,2.0,12.0,2.0,4.0,150.17
53594,2.0,12.0,1.0,1.0,191.23
53595,2.0,,2.0,1.0,307.65
53596,2.0,15.0,,8.0,286.24
53597,2.0,18.0,2.0,1.0,150.85
53598,4.0,,2.0,11.0,307.13
53599,2.0,15.0,2.0,9.0,208.8
53600,2.0,13.0,2.0,2.0,154.94
53601,2.0,23.0,1.0,2.0,137.23
53602,2.0,15.0,2.0,1.0,136.18
53603,3.0,21.0,1.0,3.0,153.75
53604,2.0,,1.0,12.0,313.24
53605,16.0,16.0,4.0,1.0,260.77
53606,3.0,21.0,3.0,3.0,151.25
53607,2.0,,2.0,9.0,312.89
53608,2.0,13.0,2.0,3.0,170.38
53609,12.0,25.0,3.0,11.0,323.47
53610,6.0,13.0,2.0,,230.12
53611,6.0,14.0,4.0,11.0,169.44
53612,2.0,12.0,1.0,3.0,146.54
53613,15.0,,2.0,14.0,316.9
53614,2.0,12.0,1.0,9.0,169.9
53615,3.0,15.0,2.0,3.0,160.06
53616,2.0,17.0,1.0,1.0,148.72
53617,16.0,15.0,11.0,,227.31
53618,6.0,12.0,5.0,13.0,179.1
53619,2.0,12.0,1.0,6.0,204.78
53620,3.0,13.0,3.0,3.0,163.67
53621,8.0,15.0,8.0,8.0,153.38
53622,2.0,19.0,2.0,8.0,171.95
53623,8.0,14.0,2.0,8.0,158.39
53624,2.0,12.0,1.0,3.0,145.8
53625,3.0,19.0,2.0,2.0,145.96
53626,2.0,16.0,1.0,9.0,187.09
53627,2.0,,2.0,1.0,305.61
53628,16.0,,14.0,3.0,296.23
53629,3.0,13.0,3.0,3.0,148.72
53630,2.0,19.0,2.0,2.0,173.83
53631,2.0,14.0,1.0,4.0,164.04
53632,7.0,13.0,6.0,8.0,171.27
53633,2.0,13.0,1.0,8.0,195.94
53634,6.0,13.0,4.0,8.0,159.23
53635,8.0,12.0,8.0,6.0,191.74
53636,2.0,,1.0,3.0,293.8
53637,2.0,13.0,1.0,,215.94
53638,8.0,20.0,6.0,,209.46
53639,,24.0,1.0,9.0,244.16000000000003
53640,2.0,12.0,1.0,8.0,170.34
53641,10.0,20.0,4.0,,223.52
